name ra dec discovery_date 2d_probability dl dl_err mpc mpc_ra mpc_dec gaia gaia_ra gaia_dec ps1dr2 ps1dr2_ra ps1dr2_dec asassn asassn_ra asassn_dec dm dm_err mw_ebv g_absmag g_absmag_err g_absmag_date g_var g_var_err gp_absmag gp_absmag_err gp_absmag_date gp_var gp_var_err i_absmag i_absmag_err i_absmag_date i_var i_var_err ip_absmag ip_absmag_err ip_absmag_date ip_var ip_var_err orange-ATLAS_absmag orange-ATLAS_absmag_err orange-ATLAS_absmag_date orange-ATLAS_var orange-ATLAS_var_err r_absmag r_absmag_err r_absmag_date r_var r_var_err rp_absmag rp_absmag_err rp_absmag_date rp_var rp_var_err u_absmag u_absmag_err u_absmag_date u_var u_var_err up_absmag up_absmag_err up_absmag_date up_var up_var_err w_absmag w_absmag_err w_absmag_date w_var w_var_err z_absmag z_absmag_err z_absmag_date z_var z_var_err classification spec_ra spec_dec spec_z spec_z_err ps1strm_ra ps1strm_dec ps1strm_z ps1strm_z_err 2mpz_ra 2mpz_dec 2mpz_z 2mpz_z_err legacy_ra legacy_dec legacy_z legacy_z_err mpc_mask gaia_mask ps1dr2_mask asassn_mask time_mask prob_mask class_mask spec_mask ps1strm_mask 2mpz_mask legacy_mask use_redshift redshift_mask
2019fik 228.381829166667 -9.654075 "2019-05-03 09:02:51" 0.9394913137161298 95.38894786942953 21.119193644494707 -- nan nan -- nan nan -- nan nan -- nan nan 34.897490292945236 0.48076573529642047 0.09923836588859558 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019fih 221.896545833333 -3.94832222222222 "2019-05-03 09:31:21" 0.9239621708142933 81.18244291510405 23.90653365140533 -- nan nan -- nan nan -- nan nan -- nan nan 34.5473105791159 0.6394531450029339 0.10566443204879761 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019fdp 245.983779166667 46.903325 "2019-04-29 07:16:00" 0.8602026364984003 84.51780798493945 24.57242839644599 -- nan nan -- nan nan -- nan nan -- nan nan 34.634741124320335 0.6313265985837623 0.006348947528749704 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019fdl 233.270595833333 43.7086444444444 "2019-05-03 08:44:14" 0.8588999157816464 96.55128553730239 21.17132494472965 -- nan nan -- nan nan -- nan nan -- nan nan 34.92379030295614 0.4761504630885566 0.02397109754383564 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019fdj 230.957920833333 4.23366388888889 "2019-05-03 10:28:35" 0.9294394430029485 128.2065025157775 48.14931078387565 -- nan nan -- nan nan -- nan nan -- nan nan 37.27104138582212 0.8970518867724546 0.047484010457992554 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 230.9578560176574 4.233573687250198 0.06146535277366638 0.025233548134565353 False False False False False False False False False False False legacy False
2019fdi 186.4336 56.9283194444444 "2019-05-09 04:22:47" 0.9216803798213622 103.16589597926821 30.982712076373197 -- nan nan -- nan nan -- nan nan -- nan nan 35.06768077154095 0.6521350017783608 0.012569661252200603 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019fcu 237.8872625 32.8172833333333 "2019-05-09 07:07:00" 0.7243266274505092 158.4753726840807 41.236752307687055 -- nan nan -- nan nan -- nan nan -- nan nan 36.350844584968684 4.566307357675909 0.02234945073723793 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 237.88038615184968 32.822328385295336 0.04082964360713959 0.08583854138851166 False False False False False False False False False False False legacy False
2019ewk 184.1841875 40.2937083333333 "2019-05-09 05:09:48" 0.9488238360777951 140.28926532470743 40.507975931227094 -- nan nan -- nan nan -- nan nan -- nan nan 35.735122204443144 0.6270040356098572 0.022049419581890106 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ewg 236.4402875 58.4135694444444 "2019-05-02 09:17:09" 0.8804010765927837 58.36024672731526 17.29162526782263 -- nan nan -- nan nan -- nan nan -- nan nan 33.83058559637481 0.6433879602841884 0.013826205395162106 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ewf 187.99235 41.8045388888889 "2019-04-28 05:47:31" 0.9195538343886858 163.34997148639258 34.99706742049374 -- nan nan -- nan nan -- nan nan -- nan nan 36.065595315015244 0.46522904959334477 0.016949031502008438 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019euu 222.705008333333 -4.78732777777778 "2019-05-07 11:16:48" 0.9255387522175565 35.20324839612897 8.232913767343527 -- nan nan -- nan nan -- nan nan -- nan nan 32.732913700263175 0.5078378427760899 0.08030526340007782 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eus 230.362808333333 -11.3222277777778 "2019-05-07 11:36:57" 0.9414015475425996 136.63893359361438 31.108334153520243 -- nan nan -- nan nan -- nan nan -- nan nan 35.67787231940996 0.4943750277056451 0.13143841922283173 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eug 224.881833333333 -2.84945833333333 "2019-05-06 09:37:26" 0.9178574968053148 124.35440506362383 35.55272291804124 -- nan nan -- nan nan -- nan nan -- nan nan 35.47330587046402 0.6208203263952402 0.12765184044837952 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019etw 225.0962875 5.80225555555556 "2019-05-06 10:33:36" 0.937124387547253 80.3693605220732 25.004952140285866 -- nan nan -- nan nan -- nan nan -- nan nan 36.55942707521706 3.621459122865005 0.039790794253349304 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 225.09499344855362 5.799208708136527 0.044817060232162476 0.07471487671136856 False False False False False False False False False False False legacy False
2019esp 250.75685 15.8328055555556 "2019-05-06 11:51:21" 0.6151456807195013 103.9847369512371 38.18995044818026 -- nan nan -- nan nan -- nan nan -- nan nan 32.414335712955804 4.394251717284487 0.07285532355308533 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 250.75272629191855 15.832603286622618 0.006833188235759735 0.013824250549077988 False False False False False False False False False False False legacy False
2019esn 222.9836 51.2642 "2019-05-05 06:43:55" 0.7714139246181073 87.48842379668231 23.29876534849902 -- nan nan -- nan nan -- nan nan -- nan nan 35.40070483220602 0.10002357367464325 0.022778531536459923 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 222.981 51.26655 0.026635 2.6634999999999998e-05 nan nan nan nan 222.98889 51.26488 0.025863909272848564 1.000667111407605e-05 nan nan nan nan False False False False False False False False False False False spec False
2019esf 186.419070833333 44.74685 "2019-05-03 09:45:48" 0.9414259924417148 77.60645190998538 26.207127502735723 -- nan nan -- nan nan -- nan nan -- nan nan 34.44948914188541 0.7332901089026383 0.013219106011092663 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eou 265.346420833333 1.54049444444444 "2019-05-02 10:06:22" 0.863016831017362 112.41582148872409 30.387030870064766 -- nan nan -- nan nan -- nan nan -- nan nan 35.25413719236173 0.5869688609988042 0.2621500790119171 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eoq 253.4141 49.4991472222222 "2019-05-02 09:48:41" 0.874894877887523 90.93719993003556 33.896645187352576 -- nan nan -- nan nan -- nan nan -- nan nan 34.7937078880272 0.8094115056863516 0.01704050973057747 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eoj 39.9572916666667 -38.0280611111111 "2019-05-04 03:40:19" 0.5815607141522203 111.44130676322844 34.6391421811085 -- nan nan -- nan nan -- nan nan -- nan nan 37.31276182928882 0.6818781093329014 0.01710824854671955 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 39.95743612832416 -38.02797109727174 0.062607541680336 0.019447239115834236 False False False False False False False False False False False legacy False
2019enx 261.502858333333 46.1340388888889 "2019-05-01 13:22:04" 0.8327135680199724 92.31311297144747 26.449573658313167 -- nan nan -- nan nan -- nan nan -- nan nan 34.82631698219595 0.622170640358853 0.024807965382933617 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eli 290.3079875 -16.8712111111111 "2019-05-04 10:02:03" 0.9431708772256063 179.20264528020076 38.61954094970624 -- nan nan -- nan nan -- nan nan -- nan nan 36.26672208081901 0.4679688276588512 0.14911408722400665 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ele 257.134979166667 -15.4027472222222 "2019-05-04 08:32:01" 0.5909023572023315 152.03332463977986 31.795620791857885 -- nan nan -- nan nan -- nan nan -- nan nan 35.909693963437476 0.45413267410763375 0.4709511399269104 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ela 103.197708333333 -48.8830611111111 "2019-05-03 04:29:16" 0.8946336381868916 42.74201073760023 6.4923632030005916 -- nan nan -- nan nan -- nan nan -- nan nan 33.15427474539944 0.3298390661987288 0.06808143854141235 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ekz 19.634625 -28.17045 "2019-05-03 03:18:43" 0.8919951563723005 166.13962286840592 40.26155994843169 -- nan nan -- nan nan -- nan nan -- nan nan 35.908236782615866 0.41434118077725435 0.01889486238360405 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 19.635260225982265 -28.16742037793397 0.03347920626401901 0.0061993650160729885 False False False False False False False False False False False legacy False
2019ekm 249.787166666667 -17.5982388888889 "2019-05-03 07:58:52" 0.6509541683539641 150.85142827644867 33.86136447184555 -- nan nan -- nan nan -- nan nan -- nan nan 35.89274713237087 0.4874266400557968 0.6263738870620728 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ekh 256.959591666667 -5.55610277777778 "2019-05-03 07:32:19" 0.4257050737747499 51.63489162524201 18.784808616660513 -- nan nan -- nan nan -- nan nan -- nan nan 33.56471634915818 0.7899829873274349 0.554077684879303 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ejs 248.889033333333 62.1401972222222 "2019-04-29 07:14:41" 0.9452832518394738 48.7421945238232 11.78651489026719 -- nan nan -- nan nan -- nan nan -- nan nan 33.43952539282492 0.5250909876306231 0.03012336976826191 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eit 20.7026666666667 -38.7874111111111 "2019-04-30 17:12:28" 0.6578746014424739 72.07980076125143 24.57082899004105 -- nan nan -- nan nan -- nan nan -- nan nan 35.00589054713729 0.5637629254630632 0.02429584413766861 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 20.703906235235024 -38.78585749083408 0.02227878011763096 0.005692351143807173 False False False False False False False False False False False legacy False
2019eis 32.8039166666667 -48.5963611111111 "2019-04-30 15:40:19" 0.7790594154611301 43.65517012822937 7.745351985055493 -- nan nan -- nan nan -- nan nan -- nan nan 33.65104367182336 12.9805796774202 0.02333683893084526 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 32.80309698890545 -48.59678784497219 0.012029716745018959 0.0719088539481163 False False False False False False False False False False False legacy False
2019eig 9.92875 -31.9923611111111 "2019-04-29 15:14:24" 0.8481726204533613 130.42079989966035 38.13439012781876 -- nan nan -- nan nan -- nan nan -- nan nan 36.742372605887816 1.5037769837126331 0.017267981544137 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 9.928126850425452 -31.99094214284733 0.04862360656261444 0.03359804302453995 False False False False False False False False False False False legacy False
2019ehy 80.97925 -67.87885 "2019-04-28 22:12:00" 0.6377624630118252 74.6041402296834 20.216328223969935 -- nan nan -- nan nan -- nan nan -- nan nan 34.36381464869118 0.5884283438694987 1.1588637828826904 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ehw 232.873125 64.3675805555555 "2019-04-29 01:01:55" 0.9393404730756494 46.41469225176766 10.88777068384568 -- nan nan -- nan nan -- nan nan -- nan nan 33.33327737625171 0.5093751145466519 0.015636447817087173 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ehl 104.604495833333 30.1219527777778 "2019-04-30 06:44:38" 0.8970520033003746 121.36256512136183 31.965900947762837 -- nan nan -- nan nan -- nan nan -- nan nan 35.42042373565836 0.5719478555304746 0.07878206670284271 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ehi 189.46375 41.9416388888889 "2019-04-29 01:26:24" 0.8844493091562962 120.97288366102656 47.1244014599856 -- nan nan -- nan nan -- nan nan -- nan nan 35.41344016579099 0.8458864101632139 0.0214252732694149 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019ego 10.194875 -51.4683111111111 "2019-04-27 03:31:40" 0.9281449083817108 44.74876274125754 8.031254563660163 -- nan nan -- nan nan -- nan nan -- nan nan 32.72592780687694 3.74476187970837 0.01277478039264679 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 10.197950848559575 -51.469314511717656 0.007881265133619308 0.013586606830358505 False False False False False False False False False False False legacy False
2019egj 217.0625 30.7183333333333 "2019-04-28 22:23:55" 0.8686807633299265 125.53071038585489 35.60293749137974 -- nan nan -- nan nan -- nan nan -- nan nan 33.78433573098174 0.10002357367464325 0.018478544428944588 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 217.05962 30.71595 0.012784 1.2784e-05 nan nan nan nan nan nan nan nan 217.05967404277897 30.715922239364758 0.012368278577923775 0.007659285794943571 False False False False False False False False False False False spec False
2019efv 254.354970833333 11.9960083333333 "2019-04-27 10:43:40" 0.6740113822179392 56.981330146750395 14.520246073358804 -- nan nan -- nan nan -- nan nan -- nan nan 32.70751361523666 9.402624546955444 0.05593256652355194 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 254.35005193060388 11.98800171820015 0.007815106771886349 0.03383804112672806 False False False False False False False False False False False legacy False
2019eft 247.542008333333 14.2830638888889 "2019-04-25 13:59:31" 0.30894146686611507 56.97101718931708 15.562136272801805 -- nan nan -- nan nan -- nan nan -- nan nan 36.399696921233414 2.4155816449729968 0.051938124001026154 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 247.54600860670584 14.283538559624605 0.04173140600323677 0.04638291522860527 False False False False False False False False False False False legacy False
2019efr 246.733233333333 10.9368916666667 "2019-04-27 10:35:02" 0.8147454514625514 38.64501098642291 7.300495829557969 -- nan nan -- nan nan -- nan nan -- nan nan 35.996198421125705 10.85850611061951 0.06052171438932419 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 246.73326450222828 10.936859842899564 0.03482887148857117 0.1741553544998169 False False False False False False False False False False False legacy False
2019efo 241.139325 32.5634277777778 "2019-04-25 14:51:21" 0.8010824648824697 165.89231375054308 39.2535432514755 -- nan nan -- nan nan -- nan nan -- nan nan 33.9790039761894 6.250269844704257 0.03839663043618202 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 241.13962891936444 32.55785553386834 0.0139705128967762 0.04020696505904198 False False False False False False False False False False False legacy False
2019efj 229.837316666667 27.1238 "2019-04-25 14:35:31" 0.6877714923218337 40.48638294210578 7.0983615624664695 -- nan nan -- nan nan -- nan nan -- nan nan 33.717177983254935 4.86017775658476 0.0340871587395668 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 229.83427285963668 27.12246188704034 0.012398282065987587 0.027743898332118988 False False False False False False False False False False False legacy False
2019efh 226.838204166667 31.2279638888889 "2019-04-25 14:48:28" 0.4149624795722727 139.49345106209967 36.57324550053099 -- nan nan -- nan nan -- nan nan -- nan nan 35.72276909416438 0.5693297997063235 0.020860742777585983 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019efg 252.448866666667 8.12211666666667 "2019-04-27 10:42:14" 0.11323934150339077 166.04352685793575 47.60798074313175 -- nan nan -- nan nan -- nan nan -- nan nan 34.20516096634025 4.063233913168784 0.10245807468891144 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan 252.449856464196 8.12240789681731 0.015486346557736397 0.02896909974515438 False False False False False False False False False False False legacy False
2019edd 229.265658333333 29.9593833333333 "2019-04-25 12:51:50" 0.39045043784885247 41.971841527188225 14.415396866834904 -- nan nan -- nan nan -- nan nan -- nan nan 33.11479012215358 0.7458007446478784 0.023984281346201897 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
2019eda 246.395570833333 34.1446805555556 "2019-04-25 13:03:21" 0.8853772494837187 141.0160609181921 39.45748608800251 -- nan nan -- nan nan -- nan nan -- nan nan 35.74634289557882 0.6075962246611977 0.019750863313674927 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan False False False False False False False False False False False -- False
